hgnc_symbol	agilent_gpl6848
ARL6IP4	A_24_P184460
ARL6IP4	A_24_P287233
ARL6IP4	
DPP9	A_23_P208915
DPP9	A_24_P288323
DPP9	
TTN	A_23_P85269
TTN	
TTN	A_23_P68219
TMEM88B	
NSUN4	A_24_P272300
NSUN4	
INSL5	A_23_P51479
ZNF124	A_32_P875758
ZNF124	
DNHD1	
DNHD1	A_23_P316472
DNHD1	A_24_P912941
DNHD1	A_24_P943352
DNHD1	A_32_P360193
DNHD1	A_23_P367586
OR6P1	
NBPF4	A_23_P399251
FAM72C	A_32_P151800
SLC2A7	
C1S	A_23_P2492
C1S	
OR6K2	A_23_P51761
EFNA2	A_23_P119535
EFNA2	A_32_P9368
LCE4A	A_23_P310540
ADAMTSL5	A_23_P5241
ADAMTSL5	A_24_P22939
ADAMTSL5	A_24_P315821
ADAMTSL5	
LMNA	
LMNA	A_23_P34835
LMNA	A_24_P162718
TMEM9B-AS1	
NRIP3	A_23_P47682
NRIP3	A_32_P486693
NRIP3	
AKR1B1P3	
RN7SL188P	
C11orf58	
C11orf58	A_23_P47559
C11orf58	A_24_P675386
RN7SKP90	
OR7E14P	
KCNK4	A_32_P805871
HOXC13-AS	A_32_P164215
HOXC13	A_23_P64808
HOXC12	A_23_P335981
HOXC11	A_23_P47941
HOXC-AS3	A_32_P59308
HOXC-AS3	
HOXC10	
HOXC10	A_23_P36546
HOXC10	A_24_P218805
HOXC6	A_23_P2344
C11orf97	A_32_P60635
PIWIL4	
PIWIL4	A_23_P427760
PIWIL4	A_24_P295609
MIR196A2	
HOXC-AS2	A_32_P154726
HOXC-AS2	
HOXC9	A_23_P25150
HOXC-AS1	
HOXC8	A_23_P398476
HOXC8	A_24_P124558
MIR615	A_23_P162355
HOTAIR	A_32_P168442
HOTAIR	
ORAI1	A_23_P150919
ORAI1	A_23_P258837
MYO1H	A_32_P78059
MYO1H	
MYO1H	A_24_P112730
FUT4	A_23_P12965
FUT4	A_24_P295609
LINC02700	
SPDYC	
NINJ2	A_23_P48109
RNU7-103P	
TSSC2	A_24_P586523
TSSC2	
TRPC2	
XNDC1N-ZNF705EP-ALG1L9P	
XNDC1N-ZNF705EP-ALG1L9P	A_32_P437876
XNDC1CP	
INTS4	A_32_P120638
INTS4	A_23_P203737
INTS4	
LINC01772	
CROCCP3	A_24_P392723
CROCCP3	A_32_P384562
CROCCP3	
RNU1-1	
	A_32_P74120
LINC01783	
RNU1-6P	
PDE4DIPP8	
MST1P2	
RNU1-3	
ACTRT2	A_23_P148829
RPL23AP14	A_24_P383130
MIR4251	
CBX3P4	
LDLRAD2	
FKBP4	A_23_P128372
FKBP4	A_32_P71788
FKBP4	
HSPG2	A_23_P23191
HSPG2	
MIR4797	
DLG1-AS1	
PLSCR2	
ITFG2	
ITFG2	A_24_P196038
ITFG2	A_23_P204417
CELA3B	A_23_P200579
CELA3B	
RNU7-10P	
PDCL3P3	A_24_P837537
BALR6	
	A_23_P74252
TBC1D5	A_23_P355455
TBC1D5	A_24_P289029
TBC1D5	
RN7SL386P	
RNU6-1022P	
CELA3A	A_23_P200579
CELA3A	
	A_24_P403799
NRIP2	A_24_P403799
NRIP2	
RN7SL186P	
RNU6-776P	
LINC01635	
TEX52	
LINC00339	A_23_P74252
FOXM1	A_23_P151150
FOXM1	
CDC42-AS1	
CDC42-IT1	A_24_P453532
MPHOSPH6P1	
WNT4	A_23_P11787
WNT4	A_23_P382607
WNT4	
MIR4418	
	A_23_P124335
RHEX	A_23_P95640
RHEX	
MTRF1LP1	
ZW10	A_23_P64204
ZW10	
AVPR1B	A_23_P72340
AVPR1B	
AVPR1B-DT	
RPL22P4	
FAM72A	A_32_P151800
FAM72A	
RHNO1	A_23_P105583
SRGAP2	
SRGAP2	A_23_P200829
SRGAP2	A_32_P50123
SRGAP2	A_24_P357869
RPS29P19	
CLDN25	
ATF4P4	
TULP3	
TULP3	A_23_P420782
LRRC37A13P	
RNU6-1107P	
KRT8P7	
NECTIN1	A_23_P76034
NECTIN1	A_24_P50890
NECTIN1	
RNU6-1123P	
NECTIN1-AS1	
NECTIN1-DT	
FLI1	A_24_P355649
FLI1	
RNU6-670P	
VHL	A_23_P132606
VHL	A_24_P134942
	A_24_P516978
EXOG	A_23_P250714
EXOG	A_24_P24444
EXOG	
RNU6-1315P	
TEAD4	A_23_P94795
TEAD4	
USP28	A_23_P203075
USP28	
IKBKE	
IKBKE	A_23_P887
MYO7B	A_23_P209799
MYO7B	
TSPAN9	A_23_P151133
TSPAN9	A_24_P218905
TSPAN9	
CAP1P1	A_24_P273245
RNU6-386P	
VDAC1P7	
RNU6-217P	
ROBO2	A_24_P16326
ROBO2	A_24_P180151
ROBO2	
TSPAN9-IT1	
LINC02827	
LINC02417	
PRMT8	A_23_P139740
	A_24_P931964
RGPD2	A_23_P357985
RGPD2	A_24_P33197
RGPD2	A_32_P108544
RGPD2	
RNU6-174P	
CAPS2	A_32_P209208
CAPS2	A_23_P380379
CAPS2	
MIR6769B	
C1orf147	
RASSF5	A_23_P201497
RASSF5	A_24_P171268
RASSF5	A_24_P336584
OR8G2P	
OR5AK3P	A_23_P13271
OR5AK2	A_23_P1863
MOB2	A_23_P64499
MOB2	
EVX2	
MORN2	A_32_P69465
MORN2	
RPL7AP20	
EIF2D	A_23_P115346
EIF2D	
ST13P11	
CWC15	A_23_P98218
CWC15	
ADGRF3	A_23_P68311
ADGRF3	A_24_P85881
ADGRF3	
KDM4D	A_23_P127406
KDM4E	
SRSF8BP	
SRSF8	A_23_P116013
SRSF8	A_23_P116016
SRSF8	A_23_P363426
SRSF8	A_32_P17635
ENDOD1	A_23_P104624
ENDOD1	A_24_P189533
EIF1AXP1	
ESPNP	
ESPNP	A_32_P901770
BUD13P1	
SESN3	A_23_P361448
SESN3	A_24_P918706
SESN3	A_32_P146635
SESN3	
CROCC	A_32_P149546
CROCC	A_23_P104086
CROCC	
UGT1A10	A_24_P222872
RNU6-882P	
GATA2	A_23_P110022
GATA2	A_24_P165998
GATA2	
COQ10B	A_23_P102037
COQ10B	
KDM4F	
BGLT3	
TRAF6	A_23_P75921
TRAF6	A_32_P192984
VIT	A_23_P56578
VIT	
RAG1	A_24_P377895
RAG1	
SMCO2	A_23_P389250
SMCO2	
RAG2	
RAG2	A_23_P64525
IL17RC	A_23_P166775
IL17RC	
GSG1	A_23_P139864
GSG1	
SLC22A10	
SLC22A10	A_23_P161968
CROCCP4	
RNU1-4	
MST1L	A_23_P340376
MST1L	
CHST1	A_23_P98205
CHST1	
LINC02716	A_32_P189790
SLC35C1	
SLC35C1	A_23_P202720
CCDC141	
	A_24_P631848
C11orf80	
C11orf80	A_23_P96165
VASH2	
VASH2	A_23_P115492
VASH2	A_24_P85391
ASB18	
ASIC4	
ASIC4	A_24_P405375
UNG	A_24_P398585
UNG	
CYB5RL	A_24_P153542
CYB5RL	A_24_P400457
CYB5RL	
SULT6B1	
DNMT3A	A_23_P154500
DNMT3A	
DNMT3A	A_23_P420373
ATXN7L2	A_23_P317200
ATXN7L2	A_23_P317207
RCE1	
CENPL	A_23_P126120
CENPL	
CENPL	A_24_P930100
OR8S1	
OGFOD2	A_23_P53324
OGFOD2	
ZNF496	
ZNF496	A_24_P376787
PC	A_23_P161647
PC	
RABGAP1L	A_24_P316005
RABGAP1L	A_23_P200325
RABGAP1L	A_24_P333525
RABGAP1L	A_24_P49349
RABGAP1L	
RABGAP1L	A_24_P28295
RABGAP1L	A_23_P377267
MLPH	A_23_P154400
MLPH	A_23_P165778
MLPH	A_23_P165783
MLPH	
OR5BS1P	
OASL	
OASL	A_23_P139786
POLE	
POLE	A_23_P159355
POLE	A_24_P918387
LRFN4	
LRFN4	A_23_P63980
RNU7-23P	
AMPD1	A_23_P51787
AMPD1	
MIR3163	
C11orf86	A_32_P524904
C11orf86	A_24_P392151
	A_23_P155376
SLC37A4	
SLC6A1-AS1	
UBE2U	A_23_P379657
UBE2U	
COL6A5	A_23_P404698
COL6A5	
RNU6-1140P	
PRLH	A_23_P143006
GPR161	A_23_P103532
GPR161	A_23_P303455
GPR161	A_23_P354314
GPR161	
GPR161	A_32_P497742
RAB17	A_23_P5778
RAB17	
CD101	A_24_P131066
CD101	
RAB17-DT	
LCE1C	A_23_P303891
LCE1C	
MAPRE3	
MAPRE3	A_23_P131683
H3-7	A_23_P115375
H3-7	A_24_P324465
NPL	
NPL	A_23_P381431
DAG1	A_23_P212579
DAG1	A_24_P225961
DAG1	
TRIM51CP	
SERBP1P3	
RFT1	A_23_P155441
RFT1	A_24_P408715
RFT1	A_24_P93741
RFT1	
TRIM53CP	
TRIM49B	
MAPRE3-AS1	
TRIM64C	
RCC1	A_23_P46309
RCC1	A_24_P930442
RCC1	
TMEM214	
TMEM214	A_23_P143083
UBTFL7	
POLA2	A_23_P161615
POLA2	
ARID2	
ARID2	A_32_P74955
ARID2	A_23_P308464
PRKCD	
PRKCD	A_23_P144054
	A_23_P161615
CDC42EP2	
DPF2	
DPF2	A_23_P127446
AGBL5	
AGBL5	A_23_P154466
AGBL5	A_24_P196372
AGBL5	A_24_P45767
RN7SL246P	
KNOP1P2	
DDN-AS1	
LMBR1L	A_23_P150931
LMBR1L	
AGBL5-AS1	
AGBL5-IT1	
	A_32_P66025
OST4	A_32_P57854
SLC25A45	A_23_P422511
SLC25A45	A_23_P64070
SLC25A45	
C1orf109	A_23_P45970
C1orf109	
EMILIN1	A_23_P165848
HTR1D	A_23_P34366
HMGN3P1	
CRNN	A_23_P115202
KHK	A_23_P5845
KHK	
LCE5A	A_23_P304530
CRCT1	
LCE3E	A_23_P340338
LCE3D	A_23_P115519
	A_24_P715826
TEKT2	A_23_P45955
FRMD8	A_24_P290237
FRMD8	
FRMD8	A_24_P67988
ADPRS	A_23_P34568
COL8A2	A_24_P365975
COL8A2	
CGREF1	
TRAPPC3	A_23_P200535
TRAPPC3	
CCR8	A_23_P69012
HNRNPA1P21	A_24_P593724
EEF1A1P24	
SLC25A38	A_23_P91814
SLC25A38	
	A_32_P119998
	A_24_P916407
MAP7D1	
MAP7D1	A_23_P149075
MAP7D1	A_32_P22401
ABHD1	A_23_P17242
ABHD1	A_24_P918739
PKP2	
RELA	A_23_P104689
RELA	A_24_P937256
RELA	
PRSS45P	
TTC21A	A_23_P428248
TTC21A	
PREB	A_23_P91114
PREB	
PRR30	A_23_P351328
TCF23	A_24_P237936
TCF23	
RN7SL131P	
UBE2V2P4	
ZNF362	A_23_P137543
ZNF362	
ZNF362	A_24_P929745
SLC5A6	A_23_P102508
SLC5A6	A_23_P383060
SLC5A6	A_24_P247732
SLC5A6	
OS9	A_24_P270166
OS9	
OS9	A_24_P417935
A3GALT2	A_24_P16184
MIR6822	A_23_P428248
CSRNP1	A_23_P121011
MIR3605	
RN7SKP16	
PHC2-AS1	
SLC35E2A	A_24_P113815
SLC35E2A	A_24_P937644
SLC35E2A	
RN7SL44P	
S100A6	A_23_P201711
S100A6	
	A_32_P45153
XIRP1	A_32_P345659
S100A4	A_23_P94800
DSTNP4	
CX3CR1	A_23_P407565
CX3CR1	
GALNT15	A_23_P212119
GALNT15	
S100A3	A_23_P104073
S100A2	A_23_P201706
S100A16	A_23_P147918
S100A14	A_23_P124619
CAD	A_23_P40049
CAD	
DPH3	A_23_P69188
DPH3	A_24_P225907
S100A13	A_23_P372874
OXNAD1	A_23_P91991
OXNAD1	A_24_P927189
OXNAD1	
RNH1	A_32_P116219
S100A1	A_23_P383227
S100A1	
CHTOP	A_23_P138253
CHTOP	A_23_P201726
CHTOP	A_24_P265539
RPL23AP41	
SLC25A36	A_23_P408455
SLC25A36	A_23_P40896
SLC25A36	
SLC25A36	A_24_P945268
SNAPIN	A_23_P161022
SH3D21	A_23_P363
SH3D21	A_23_P307536
SH3D21	
SLC30A3	A_23_P302568
SLC30A3	
ALG1L8P	A_24_P571864
STK40	A_23_P74229
STK40	
FAM86C2P	A_32_P6221
FAM86C2P	
RPL32P3	A_24_P7629
RPL32P3	
DNAJC5G	
DNAJC5G	A_23_P417921
ENPP7P7	
LINC02754	A_32_P69333
LINC02754	
RNU6-46P	
RPS3AP40	
OR7E1P	
TRIM54	A_23_P108911
TRIM54	
ALDH3B1	A_24_P218688
ALDH3B1	
IFT122	A_23_P212447
IFT122	
UCN	A_24_P62883
LSM10	A_24_P216681
MPV17	
MPV17	A_23_P143089
RNU4-27P	
OSCP1	
OSCP1	A_23_P103433
NDUFS8	
NDUFS8	A_23_P86774
RPL7P6	
BORCS8P1	
RN7SL459P	
RN7SL67P	
PDCD5P1	
RNU6-254P	
EEF1A1P4	
SNORA63C	A_23_P103433
MRPS15	A_23_P114826
LINC02963	
EVA1B	
MIR7113	
MIR4691	
PHC2	A_23_P34510
PHC2	A_23_P423864
PHC2	A_24_P265254
PHC2	
MIR6753	
	A_23_P75369
RMST	
CHKA	A_23_P124742
CHKA	A_23_P136135
CHKA	
SCN1A-AS1	
CHKA-DT	
SCN9A	A_23_P112726
SCN9A	A_24_P3005
SCN9A	A_24_P792124
SCN9A	
C11orf24	A_23_P12911
C11orf24	
LRP5	A_23_P1505
LRP5	
ASCL5	A_32_P122240
LINC02816	
KIAA1614	A_24_P913593
KIAA1614	A_32_P176594
KIAA1614	
ZNF84-DT	
LINC00944	A_32_P35047
LINC00944	
	A_23_P331992
KIAA1614-AS1	
STX6	A_24_P639505
STX6	A_23_P97725
STX6	
RNU4-56P	
RN7SL411P	
EIF1B	A_23_P6891
OVCH1-AS1	
OVCH1-AS1	A_32_P126214
PAFAH1B2P2	
PGAM1P3	
ENTPD3	A_23_P212469
ENTPD3	A_23_P29697
ENTPD3	
NDUFA3P2	
LINC01732	
LINC02471	
LINC02471	A_32_P177829
APLP2	A_23_P202939
APLP2	A_24_P300952
APLP2	
MR1	A_23_P431939
MR1	A_23_P74928
LINC02470	A_32_P83434
LINC02470	
TMED5	A_23_P86002
TMED5	A_24_P54178
TMED5	A_32_P128661
ATRAID	A_23_P28652
ATRAID	
BTG1-DT	
POC1B-AS1	A_32_P63324
POC1B-AS1	
RPL14	A_23_P18294
RPL14	A_24_P385012
RPL14	
CCDC18-AS1	A_32_P53107
CCDC18-AS1	
CCDC18-AS1	A_24_P481375
LINC02822	
DDX11-AS1	
TMEM237	A_23_P370097
TMEM237	A_24_P941831
TMEM237	
HNF1A-AS1	
HNF1A-AS1	A_24_P314515
PRANCR	
PRANCR	A_32_P36136
ZNF619	A_23_P405216
ZNF619	
LINC00939	
LINC00939	A_24_P886065
	A_32_P13991
TBX5-AS1	A_32_P158875
TBX5-AS1	
LINC02371	
ZNF620	A_32_P308779
ZNF620	
LINC00938	A_24_P514517
LINC00938	A_24_P661641
LINC00938	A_32_P90685
ARL6IP6	A_23_P28169
ARL6IP6	
LINC02453	
CCDC18	A_23_P51797
CCDC18	
RNU5B-2P	
ZNF621	A_24_P340800
ZNF621	
	A_24_P551067
	A_32_P122136
	A_24_P738130
IGKV1OR2-9	
IGKV2OR2-10	
IGKV2OR2-7D	
IGKV3OR2-5	
IGKV1OR2-6	
IGKV2OR2-7	
IGKV2OR2-8	
IGKV1OR2-11	
LINC02969	A_24_P551067
LINC02969	A_32_P122136
LINC02969	
LINC02969	A_24_P738130
RPL5P10	
EEF1GP3	
TMEM263-DT	A_32_P179859
HMGN2P24	A_32_P15799
MAPKAPK5-AS1	A_23_P99204
MAPKAPK5-AS1	A_24_P256539
MAPKAPK5-AS1	A_24_P278762
MAPKAPK5-AS1	
ZBTB44	A_23_P202945
ZBTB44	A_32_P175183
ZBTB44	A_32_P69296
ZBTB44	
MRPS31P1	
UBTFL6	
COX5B	A_23_P51069
COX5B	
MYG1-AS1	
CTNNB1	A_23_P29495
CTNNB1	A_23_P29499
CTNNB1	
CTNNB1	A_24_P608330
GIHCG	
ACTR1B	A_23_P28279
ACTR1B	
LINC02384	
SBNO1-AS1	
TMEM269	
PARP11-AS1	
PARP11-AS1	A_32_P7916
SVBP	A_24_P263937
SVBP	A_32_P190416
C2orf92	
C2orf92	A_24_P456723
NDUFAF2P2	
GORAB	
GORAB	A_23_P368145
CD27-AS1	
DDX18P5	
RN7SL778P	
ADAMTS8	A_23_P86956
ADAMTS8	
MIR3115	
MRE11	A_23_P150189
MRE11	A_24_P312671
MRE11	
MRE11	A_24_P205105
RNU6-514P	
RNU6-135P	
LINC02446	
LINC02446	A_32_P22578
LHX5-AS1	
KDM1A	
KDM1A	A_24_P74981
TNS2-AS1	
RNU4-8P	
ANKRD36B	A_24_P135092
ANKRD36B	
LCE1B	A_23_P368862
LCE1A	A_23_P103315
LCE1A	A_23_P404685
LCE6A	
CLECL1	A_23_P321984
SMCP	A_24_P336596
GPAT2P1	A_24_P712271
IVL	A_23_P353524
LINC01234	
LINC01527	
SPRR4	
LINC00342	A_24_P391591
LINC00342	A_32_P122136
LINC00342	
SPRR3	A_23_P62709
SPRR3	
SPRR1B	A_23_P159406
LINC00173	
	A_32_P42367
SPRR2D	A_23_P11644
CNPY2-AS1	
ZEB2	
ZEB2	A_23_P142560
ZEB2	A_24_P102283
ZEB2	A_23_P407203
ZEB2	A_24_P367454
LINC02422	
SPRR2A	
PLEKHA8P1	
SPRR2B	
SPRR2E	A_23_P148949
MIR548L	
SPRR2F	
ANKRD49	
ANKRD49	A_23_P24365
TMEM198B	A_24_P93703
TMEM198B	
TMEM198B	A_24_P596027
SPRR2C	A_23_P126089
SPRR2G	A_23_P114597
CADM3	A_23_P201156
CADM3	A_23_P115161
CADM3	
PXN-AS1	A_32_P41574
PXN-AS1	
RNA5SP60	
CADM3-AS1	
LINC01405	A_32_P211248
LINC01405	A_32_P211253
LINC01405	
ACKR1	A_23_P115161
USP30-AS1	A_32_P56249
LINC02381	A_32_P169406
LINC02381	
FAM66C	
OR10J4	
TRIM51G	A_23_P150483
GPR137	A_23_P416686
GPR137	
OR10J1	A_23_P397468
LINC02819	
FCER1A	A_23_P103765
FCER1A	
NRAV	A_32_P177797
RPAP3-DT	
	A_32_P84580
PCED1B-AS1	A_32_P9057
PCED1B-AS1	
MYOM3	A_23_P51213
MYOM3	
ALKBH8	A_23_P371876
ALKBH8	
DDX23	A_23_P64770
DDX23	
TCIRG1	A_23_P75369
TCIRG1	
ANKRD36C	
ANKRD36C	A_23_P210131
ANKRD36C	A_24_P203630
ANKRD36C	A_24_P6725
ANKRD36C	A_24_P686992
ANKRD36C	A_24_P280558
MYOM3-AS1	
IL22RA1	A_24_P413479
IFNLR1	A_23_P74112
IFNLR1	A_24_P19677
PLEKHA5	
PLEKHA5	A_24_P117837
PLEKHA5	A_24_P41170
ACMSD	
ACMSD	A_23_P376727
	A_23_P359430
	A_32_P27020
	A_32_P83465
LINC02800	
GRHL3-AS1	
MIR5590	
ELF3	A_23_P104188
ELF3	
CCNT2	A_23_P209316
CCNT2	A_24_P165816
CCNT2	A_24_P174341
CCNT2	
TALAM1	A_24_P25698
KCNJ5-AS1	A_23_P420293
PRDM11	A_23_P13057
PRDM11	A_24_P9833
PRDM11	A_23_P331908
PRDM11	A_32_P874394
PRDM11	
ZNF705EP	
CCDC90B	A_23_P162127
CCDC90B	A_24_P133085
CCDC90B	A_32_P157295
MAP3K19	A_24_P63078
MAP3K19	
NPEPPS	
NPEPPS	A_24_P409346
NPEPPS	A_23_P124912
NPEPPS	A_23_P84836
NPEPPS	A_23_P164331
	A_23_P104188
CRIP1P3	
PTPRVP	
LGR6	A_23_P23834
LGR6	A_23_P23839
LGR6	
MIR200CHG	
EMG1	A_23_P87759
EMG1	A_24_P253215
CYCSP28	
PTPN7	A_23_P201778
PTPN7	A_24_P276808
PTPN7	
PLEKHA7	A_24_P109487
PLEKHA7	A_32_P392830
PLEKHA7	
PLEKHA7	A_24_P348806
	A_24_P253215
SNORA49	
RAB3GAP1	
RAB3GAP1	A_23_P50942
RAB3GAP1	A_24_P937965
ULK4	
ULK4	A_23_P254680
PTPRJ	A_23_P405049
PTPRJ	A_24_P282434
PTPRJ	A_24_P921321
PTPRJ	
SIPA1L2	A_23_P137470
SIPA1L2	
SNORA40B	
PCARE	
ZNF285CP	
FBLN7	A_23_P102462
FBLN7	
RN7SKP58	
ATP6V0E1P2	A_24_P481534
RPL36P20	
GEMIN2P2	A_24_P467805
TRAK1	A_24_P341279
TRAK1	A_23_P132536
TRAK1	
ZC3H8	A_23_P108871
ZC3H8	
SRSF4	A_23_P126197
SRSF4	A_24_P148086
MIR3161	
OR4B1	
ZC3H6	A_24_P826348
ZC3H6	A_32_P46510
ZC3H6	
OR4B2P	
OR4X2	A_24_P349274
OR4X1	
RABEP1	A_32_P142013
RABEP1	A_23_P78158
RABEP1	A_24_P399174
RABEP1	A_24_P945147
RABEP1	
NDUFB4P6	
EP400	A_23_P253158
EP400	A_23_P421465
EP400	A_24_P298939
EP400	
FERMT3	A_23_P64044
FERMT3	
SCN7A	A_23_P102331
SCN7A	A_23_P90944
SCN7A	
MROH9	A_23_P74870
MROH9	
FMO3	
FMO3	A_23_P155596
FMO3	A_23_P155601
MIR1295A	
MIR1295B	
FMO6P	
PARD3B	A_23_P113367
PARD3B	A_24_P101248
PARD3B	A_32_P83203
PARD3B	
FMO2	
FMO2	A_23_P355295
RPAIN	A_23_P66766
RPAIN	A_24_P36097
RPAIN	A_24_P187119
	A_24_P736006
PEAR1	
PEAR1	A_24_P943301
DNM1L	A_23_P204324
DNM1L	A_24_P176044
DNM1L	A_24_P743907
DNM1L	
STIM1	A_23_P53162
STIM1	
STIM1	A_24_P889527
ARHGEF11	A_23_P23421
ARHGEF11	A_23_P426809
ARHGEF11	
	A_23_P370434
C1QBP	A_23_P370434
C1QBP	
TPMTP2	
RNU4-78P	
CCK	
DHX33	A_23_P130141
DHX33	A_24_P364970
SALL4P6	
EIF4BP4	
LYZL4	A_23_P121144
MTHFD2P1	A_24_P272389
MTHFD2P1	
HNRNPKP4	A_24_P380919
HNRNPKP4	A_32_P8666
MIR8060	
RNU6-1094P	
RPL18AP8	A_24_P366768
RCC2P5	
CDV3P1	A_24_P24332
TOMT	A_24_P357914
EPHA6	
EPHA6	A_23_P18342
OR52E8	
TRIM22	A_23_P203498
TRIM22	A_24_P172481
TRIM22	
TRIM22	A_23_P139250
DHX33-DT	
DERL2	A_23_P118749
DERL2	
CRYBG3	A_23_P303810
CRYBG3	A_23_P303815
CRYBG3	A_24_P920851
CRYBG3	
MIS12	
MIS12	A_23_P78152
RSF1-IT1	
AAMDC	A_24_P49383
AAMDC	
NUP88	A_23_P152919
NUP88	
RIOX2	A_23_P91827
RIOX2	A_24_P388570
RIOX2	A_32_P208964
RIOX2	
IGF2	A_23_P421379
IGF2	
OR5AC1	
OR5AC2	
SMU1P1	A_32_P68746
OR5H2	
OR5K4	
KRT8P45	A_24_P67395
OR5K3	
UBFD1P1	
ETV3L	A_32_P96000
SLC6A1	A_23_P166758
SLC6A1	A_24_P268685
SLC6A1	
CMKLR2-AS	A_32_P191200
ATP5POP1	
ETV3	A_24_P849245
ETV3	A_23_P400945
ETV3	
	A_23_P421379
CYCSP52	
LINC01641	
CD81	A_23_P13425
CD81	
HNRNPA1P51	A_24_P927815
NUCKS1P1	
AOX1	
BTF3P9	
RNA5SP42	
C1orf94	
CSMD2	A_23_P200374
CSMD2	A_24_P263284
CSMD2	A_24_P75202
CSMD2	
DHX40	
DHX40	A_23_P390343
RIC3	A_23_P64510
RIC3	A_24_P141520
RIC3	A_24_P35537
RIC3	
PTRH2	
PTRH2	A_23_P15493
AOX3P	
CLTC	A_23_P118544
CLTC	
AOX3P-AOX2P	
EVI5	A_23_P34942
EVI5	A_24_P96593
EVI5	
AOX2P	
UNC93B1	A_23_P98167
UNC93B1	
RNU1-133P	
BZW1-AS1	
PMVK	A_23_P114774
BZW1	A_24_P924389
BZW1	A_24_P362572
BZW1	
PBXIP1	A_24_P79808
PBXIP1	
XNDC1N	A_32_P437876
XNDC1N	
XNDC1N	A_32_P121751
PYGO2	A_23_P411953
PYGO2	
IL18BP	A_23_P203629
IL18BP	A_24_P278602
IL18BP	
SHC1	A_23_P200443
SHC1	A_24_P68585
SHC1	
CLIP4	A_23_P417363
CLIP4	
CLIP4	A_23_P209232
WHSC1L2P	
STT3B	A_32_P1055
STT3B	A_23_P434473
STT3B	A_24_P341958
STT3B	
SOST	A_23_P118571
DUSP3	A_23_P129956
DUSP3	A_23_P400255
DUSP3	
CFAP97D1	A_32_P212095
MPP3	A_23_P141345
MPP3	A_23_P141346
MPP3	
OSBPL10	A_23_P147245
OSBPL10	A_24_P117902
OSBPL10	
ALDH3B2	A_23_P24311
ALDH3B2	
OR51C1P	
OR10D3	
OR4A15	A_23_P139099
OOSP3	
TSGA10IP	A_23_P306845
TSGA10IP	
OSBPL10-AS1	
CD300LG	A_23_P38304
CD300LG	A_24_P305050
CD300LG	
ZNF587P1	
ZNF860	
RPL21P40	
OR56B2P	A_23_P350155
NIFKP7	
OR5D3P	A_23_P87120
GPD1L	
GPD1L	A_23_P318284
GPD1L	A_24_P362916
OR1S2	A_23_P13294
OR51B5	
OR51B5	A_24_P58204
CDRT4	A_23_P427083
CDRT4	A_24_P262321
OR10S1	
TVP23C-CDRT4	A_23_P427083
TVP23C-CDRT4	A_24_P262321
TVP23C-CDRT4	A_24_P87490
ME3	A_23_P105227
ME3	A_23_P116614
ME3	
RPSAP11	A_24_P375949
KRT18P15	
USP19	A_23_P113789
USP19	
CKS1B	A_23_P45917
TVP23C	A_24_P87490
TVP23C	A_23_P118516
TVP23C	
MIR4258	
FLAD1	A_23_P34527
FLAD1	A_32_P318086
FLAD1	A_32_P6917
FLAD1	A_23_P353679
BACE1-AS	
NEAT1	A_24_P566916
NEAT1	A_23_P170110
NEAT1	
RASSF10	A_32_P52414
RPL9P2	
PPIAP53	
CXCR1	A_23_P67932
PACSIN3	A_24_P381136
PACSIN3	
HMGB1P9	
ZBTB7B	A_23_P11729
ZBTB7B	A_24_P19884
ZBTB7B	
ARPC2	
ARPC2	A_23_P102122
DCST2	A_23_P314798
MIR6745	
DCST1	A_23_P341527
DCST1	
DDB2	
DDB2	A_23_P52610
CD200R1L-AS1	
CD200R1L	
DCST1-AS1	
GPBAR1	A_23_P400378
CD200R1	A_23_P325155
ADAM15	
ADAM15	A_23_P159227
AAMP	A_23_P56529
AAMP	
ACP2	A_23_P138776
ACP2	A_23_P138782
ACP2	
GTPBP8	A_23_P92281
GTPBP8	
CCL23	
TMBIM1	A_24_P148521
TMBIM1	
NEPRO	A_23_P336670
NEPRO	A_24_P921155
NEPRO	
LINC02044	
VPS26AP1	
ZDHHC23	A_23_P350689
ZDHHC23	
NR1H3	
NR1H3	A_23_P47135
CCDC191	A_23_P419213
CCDC191	A_32_P54616
CCDC191	
MIR6513	
CATIP-AS2	
MIR6810	
RPL19P5	
SLC11A1	A_23_P39665
SLC11A1	A_24_P76831
SLC11A1	A_24_P88690
SLC11A1	
CHD3	
QTRT2	
QTRT2	A_23_P91930
CTDSP1	A_24_P97197
CTDSP1	
CTDSP1	A_23_P28263
DRD3	A_23_P57733
DRD3	
	A_32_P84333
MIR26B	
VIL1	A_24_P68214
VIL1	A_23_P16866
VIL1	A_23_P209527
VIL1	
TMCC1	A_23_P170986
TMCC1	A_32_P41065
TMCC1	A_32_P41070
TMCC1	A_24_P922288
TMCC1	
MADD-AS1	
RNY3P13	
TMCC1-DT	
PNKD	A_23_P357546
PNKD	A_23_P90732
PNKD	
ARFGAP2	A_23_P161552
ARFGAP2	
TRH	A_23_P132760
H1-9P	A_24_P144784
TSPOAP1-AS1	A_24_P829107
TSPOAP1-AS1	
OR7E129P	
OR7E21P	
EVA1CP6	
ALG1L2	
LRRC37A4P	A_32_P116481
LRRC37A4P	
LINC02014	
LINC02021	
ENPP7P3	
SNRPCP8	
TRPC1	A_24_P28977
